station_name	latitude	longitude	elevation	Instrumentation	start_date	start_time
CHY129	23.292	120.242	217	A900	1 0921	12240
CHY129	23.292	120.244	120	NANO	1 1224	99999
CHY130	23.565	120.471	635	K2	1 1716	18243
CHY130	23.565	120.471	218	SMTA	1 1915	99999
CHY131	23.12	120.353	167	CV57	1 0721	08140
CHY131	23.118	120.362	167	CV57	1 0814	17140
CHY131	23.118	120.361	375	SMTA	1 1714	18220
CHY131	23.118	120.361	573	NANO	1 1822	99999
CHY132	23.458	120.524	170	CV57	1 0918	99999
CHY133	23.532	120.474	358	SMTA	1 0923	99999
CHY134	23.347	120.223	393	SMTA	1 0923	99999
CHY135	23.287	120.507	390	SMTA	1 1114	99999
CHY136	23.633	120.719	556	A900	1123	14232
CHY136	23.633	120.719	202	SMTA	1 1423	16171
CHY136	23.633	120.719	420	SMTA	1 1617	99999
CHY137	23.517	120.816	337	A900	1 1421	99999
CHY138	23.645	120.317	354	SMTA	1 1616	18211
CHY138	23.645	120.317	458	NANO	1 1821	99999
CHY139	23.643	120.431	355	SMTA	1 1616	18211
CHY139	23.643	120.431	505	NANO	1 1821	99999
CHY140	23.237	120.175	362	SMTA	1 1714	18220
CHY140	23.237	120.175	488	NANO	1 1822	99999
CHY141	23.122	120.199	380	SMTA	1 1714	18211
CHY141	23.122	120.199	483	NANO	1 1821	99999
CHY142	23.055	120.403	359	SMTA	1 1714	18220
CHY142	23.055	120.404	468	NANO	1 1822	99999
CHY143	22.963	120.359	358	SMTA	1 1714	18211
CHY143	22.963	120.359	513	NANO	1 1821	99999
CHY144	23.603	120.394	467	SMTA	1 1722	18212
CHY144	23.603	120.394	469	NANO	1 1821	99999
CHY145	23.46	120.153	464	SMTA	1 1723	18220
CHY145	23.46	120.153	499	NANO	1 1822	99999
CHY146	23.182	120.26	286	SMTA	1 1720	18220
CHY146	23.182	120.26	494	NANO	1 1822	99999
CHY147	22.942	120.218	586	NANO	1 1822	99999
CHY148	23.317	120.404	455	NANO	1 1822	99999
CHY149	23.458	120.508	585	NANO	1 1822	99999
CHY150	23.688	120.538	192	SMTA	1 1914	99999
CHY151	23.218	120.497	361	SMTA	1 1915	99999
CHY152	23.687	120.389	230	SMTA	1 1915	99999
CHY153	23.36	120.279	358	SMTA	1 1915	99999
CHY154	23.02	120.348	203	SMTA	1 1915	99999
CHY155	23.522	120.228	669	SMTA	1 1915	99999
CHY156	23.147	120.087	506	SMTA	1 1915	99999
KAU001	23.162	120.635	239	IDS	9302	95021
KAU001	23.162	120.635	497	IDSA	9502	06212
KAU001	23.162	120.635	351	SMTA	1 0621	08140
KAU001	23.16	120.643	351	SMTA	1 0814	09200
KAU002	22.627	120.314	223	A900	1 9310	95093
KAU003	22.628	120.258	111	A900	1 9310	94093
KAU003	22.628	120.258	504	IDSA	9502	06210
KAU003	22.628	120.258	368	SMTA	1 0621	08140
KAU003	22.63	120.263	368	SMTA	1 0814	99999
KAU004	22.632	120.343	432	A900	9411	08140
KAU004	22.63	120.351	432	A900	0814	14151
KAU004	22.63	120.352	401	NANO	1 1415	99999
KAU005	22.618	120.341	056	A900	1 9310	07220
KAU005	22.618	120.341	523	SMTA	1 0722	08140
KAU005	22.617	120.349	523	SMTA	1 0814	10220
KAU005	22.617	120.349	570	A900	1 1022	16241
KAU005	22.617	120.349	456	SMTA	1 1624	99999
KAU006	22.59	120.318	426	A900	9411	07151
KAU006	22.59	120.318	299	SMTA	1 0715	08140
KAU006	22.588	120.326	299	SMTA	1 0814	09190
KAU006	22.588	120.326	508	A900	1 0920	16241
KAU006	22.588	120.326	460	SMTA	1 1624	99999
KAU007	22.643	120.361	138	A900	1 9310	07220
KAU007	22.643	120.361	548	SMTA	1 0722	08140
KAU007	22.642	120.369	548	SMTA	1 0814	18191
KAU007	22.642	120.369	493	SMTA	1 1819	99999
KAU008	22.63	120.366	405	A900	9411	08140
KAU008	22.628	120.374	405	A900	0814	14151
KAU008	22.628	120.376	408	NANO	1 1415	99999
KAU009	22.868	120.256	154	A900	1 9310	07221
KAU009	22.868	120.256	522	SMTA	1 0722	08140
KAU009	22.867	120.264	522	SMTA	1 0814	09192
KAU009	22.867	120.264	399	A900	1 0920	12240
KAU009	22.867	120.264	119	NANO	1 1224	99999
KAU010	22.787	120.278	219	A900	1 9310	07221
KAU010	22.787	120.278	540	SMTA	1 0722	08140
KAU010	22.785	120.287	540	SMTA	1 0814	09192
KAU010	22.785	120.287	500	A900	1 0920	15231
KAU010	22.785	120.287	333	SMTA	1 1523	99999
KAU011	22.762	120.256	250	A900	1 9310	07221
KAU011	22.762	120.256	512	SMTA	1 0722	08140
KAU011	22.76	120.264	512	SMTA	1 0814	09192
KAU011	22.76	120.264	559	A900	1 0920	15231
KAU011	22.76	120.264	293	SMTA	1 1523	18211
KAU011	22.76	120.264	464	NANO	1 1821	99999
KAU012	22.878	120.371	169	A900	1 9310	07220
KAU012	22.878	120.371	521	SMTA	1 0722	08140
KAU012	22.877	120.379	521	SMTA	1 0814	18220
KAU012	22.877	120.379	493	NANO	1 1822	99999
KAU013	22.795	120.357	110	A900	1 9310	94061
KAU013	22.795	120.357	462	IDSA	9502	06212
KAU013	22.795	120.357	329	SMTA	1 0621	08140
KAU013	22.793	120.365	329	SMTA	1 0814	09192
KAU013	22.793	120.365	447	A900	1 0920	14232
KAU013	22.793	120.365	186	SMTA	1 1423	18212
KAU013	22.793	120.365	560	NANO	1 1821	99999
KAU014	22.702	120.341	043	A900	1 9310	07220
KAU014	22.702	120.341	531	SMTA	1 0722	08140
KAU014	22.7	120.349	531	SMTA	1 0814	18221
KAU014	22.7	120.349	543	NANO	1 1822	99999
KAU015	22.655	120.333	140	A900	1 9310	07220
KAU015	22.655	120.333	537	SMTA	1 0722	08140
KAU015	22.653	120.341	537	SMTA	1 0814	18211
KAU015	22.653	120.341	556	NANO	1 1821	99999
KAU016	22.607	120.386	226	A900	9310	94093
KAU016	22.607	120.386	422	IDSA	1 9502	96092
KAU017	22.508	120.385	166	A900	1 9310	07220
KAU017	22.508	120.385	506	SMTA	1 0722	08140
KAU017	22.507	120.393	506	SMTA	1 0814	09201
KAU017	22.507	120.393	435	A900	1 0920	12240
KAU017	22.507	120.393	167	NANO	1 1224	99999
KAU018	22.89	120.473	120	A900	1 9310	06152
KAU018	22.89	120.473	120	A900	1 0718	07221
KAU018	22.89	120.473	516	SMTA	1 0722	08140
KAU018	22.888	120.481	516	SMTA	1 0814	09191
KAU018	22.888	120.481	581	A900	1 0920	14240
KAU018	22.888	120.481	161	SMTA	1 1424	99999
KAU019	22.89	120.449	178	A900	1 9310	99102
KAU020	22.9	120.535	142	A900	1 9310	06161
KAU020	22.9	120.535	070	A900	1 0616	07221
KAU020	22.9	120.535	533	SMTA	1 0722	08140
KAU020	22.898	120.543	533	SMTA	1 0814	18212
KAU020	22.898	120.543	457	NANO	1 1821	99999
KAU021	22.75	120.436	184	A900	1 9310	94093
KAU021	22.75	120.436	438	IDSA	9510	06212
KAU021	22.75	120.436	289	SMTA	1 0621	08140
KAU021	22.748	120.442	289	SMTA	1 0814	18241
KAU021	22.715	120.447	289	SMTA	1 1824	99999
KAU022	22.67	120.491	032	A900	1 9310	07221
KAU022	22.67	120.491	546	SMTA	1 0722	08140
KAU022	22.668	120.499	546	SMTA	1 0814	99999
KAU023	22.678	120.488	350	A900	1 9411	99073
KAU023	22.678	120.488	350	A900	1 9908	08140
KAU023	22.677	120.496	350	A900	1 0814	09200
KAU023	22.677	120.496	303	SMTA	1 0920	99999
KAU024	22.665	120.472	383	A900	9411	08140
KAU024	22.663	120.48	383	A900	0814	15231
KAU024	22.663	120.48	331	SMTA	1 1523	99999
KAU025	22.683	120.478	151	A900	1 9310	07221
KAU025	22.683	120.478	503	SMTA	1 0722	08140
KAU025	22.682	120.486	503	SMTA	1 0814	09191
KAU025	22.682	120.486	426	A900	1 0920	15232
KAU025	22.682	120.485	325	SMTA	1 1523	99999
KAU026	22.698	120.499	428	A900	9411	98021
KAU026	22.698	120.499	428	A900	9902	08140
KAU026	22.697	120.507	428	A900	0814	14240
KAU026	22.697	120.507	165	SMTA	1 1424	99999
KAU027	22.66	120.501	389	A900	9411	08140
KAU027	22.658	120.509	389	A900	0814	15231
KAU027	22.658	120.509	353	SMTA	1 1523	99999
KAU028	22.827	120.591	122	A900	1 9310	07221
KAU028	22.827	120.591	545	SMTA	1 0722	08140
KAU028	22.825	120.599	545	SMTA	1 0814	09191
KAU028	22.825	120.599	577	A900	0920	12240
KAU028	22.825	120.599	172	NANO	1 1224	99999
KAU029	22.755	120.568	176	A900	1 9310	07221
KAU029	22.755	120.568	501	SMTA	1 0722	08140
KAU029	22.753	120.576	501	SMTA	1 0814	18211
KAU029	22.753	120.576	558	NANO	1 1821	99999
KAU030	22.612	120.558	214	A900	9310	07221
KAU030	22.612	120.558	505	SMTA	1 0722	08140
KAU030	22.61	120.566	505	SMTA	1 0814	09191
KAU030	22.61	120.566	545	A900	0920	15231
KAU030	22.61	120.567	348	SMTA	1 1523	99999
KAU031	22.583	120.48	211	A900	1 9310	07221
KAU031	22.583	120.48	525	SMTA	1 0722	08140
KAU031	22.582	120.489	525	SMTA	1 0814	18211
KAU031	22.582	120.489	567	NANO	1 1821	99999
KAU032	22.545	120.453	095	A900	1 9310	07221
KAU032	22.545	120.453	528	SMTA	1 0722	08140
KAU032	22.543	120.46	528	SMTA	1 0814	18212
KAU032	22.543	120.461	477	NANO	1 1821	99999
KAU033	22.463	120.454	080	A900	1 9310	07221
KAU033	22.463	120.454	542	SMTA	1 0722	08140
KAU033	22.462	120.462	542	SMTA	1 0814	09191
KAU033	22.462	120.462	380	A900	1 0920	16241
KAU033	22.462	120.46	448	SMTA	1 1624	18211
KAU033	22.462	120.461	516	NANO	1 1821	99999
KAU034	22.53	120.62	098	A900	1 9310	07221
KAU034	22.53	120.62	507	SMTA	1 0722	08140
KAU034	22.528	120.628	507	SMTA	1 0814	18212
KAU034	22.528	120.628	452	NANO	1 1821	99999
KAU035	22.548	120.532	191	A900	1 9310	07221
KAU035	22.548	120.532	529	SMTA	1 0722	08140
KAU035	22.547	120.54	529	SMTA	1 0814	18211
KAU035	22.547	120.54	474	NANO	1 1821	99999
KAU036	22.472	120.544	064	A900	1 9310	07221
KAU036	22.472	120.544	538	SMTA	1 0722	08140
KAU036	22.47	120.552	538	SMTA	1 0814	09191
KAU036	22.47	120.552	350	A900	0920	15231
KAU036	22.47	120.552	330	SMTA	1 1523	99999
KAU037	22.262	120.644	194	A900	1 9310	07221
KAU037	22.262	120.644	544	SMTA	1 0722	08140
KAU037	22.26	120.651	544	SMTA	1 0814	09191
KAU037	22.26	120.651	395	A900	1 0920	12241
KAU037	22.26	120.651	121	NANO	1 1224	16212
KAU038	22.192	120.684	116	A900	1 9310	07221
KAU038	22.192	120.684	526	SMTA	1 0722	08140
KAU038	22.19	120.692	526	SMTA	1 0814	09191
KAU038	22.19	120.692	358	A900	0920	15231
KAU038	22.19	120.692	347	SMTA	1 1523	99999
KAU039	22.097	120.74	059	A900	1 9310	07221
KAU039	22.097	120.74	524	SMTA	1 0722	08140
KAU039	22.095	120.748	524	SMTA	1 0814	09191
KAU039	22.095	120.748	326	A900	1 0920	14241
KAU039	22.095	120.748	183	SMTA	1 1424	18212
KAU039	22.095	120.748	590	NANO	1 1821	99999
KAU040	22.19	120.87	249	A900	1 9310	07221
KAU040	22.19	120.87	493	SMTA	1 0722	08131
KAU041	22.112	120.867	127	A900	1 9310	04213
KAU042	22.023	120.821	053	A900	1 9310	98021
KAU042	22.023	120.821	053	A900	1 9901	07221
KAU042	22.023	120.821	504	SMTA	1 0722	08140
KAU042	22.022	120.829	504	SMTA	1 0814	15232
KAU042	22.02	120.837	250	SMTA	1 1524	18220
KAU042	22.02	120.837	297	SMTA	1 1914	99999
KAU043	21.915	120.841	145	A900	1 9310	07221
KAU043	21.915	120.841	547	SMTA	1 0722	08140
KAU043	21.912	120.849	547	SMTA	1 0814	99999
KAU044	22.438	120.504	082	A900	1 9310	07221
KAU044	22.438	120.504	543	SMTA	1 0722	08140
KAU044	22.437	120.511	543	SMTA	1 0814	18212
KAU044	22.437	120.511	461	NANO	1 1821	99999
KAU045	22.567	120.308	078	A900	1 9310	94112
KAU045	22.567	120.308	322	A900	1 9411	08140
KAU045	22.565	120.316	322	A900	1 0814	09201
KAU045	22.565	120.316	402	SMTA	1 0920	99999
KAU046	22.005	120.738	141	A900	1 9310	94111
KAU046	22.005	120.738	328	A900	1 9411	08140
KAU046	22.003	120.746	328	A900	1 0814	08221
KAU046	22.002	120.746	292	SMTA	1 0822	99999
KAU047	23.082	120.582	017	A900	1 9310	94112
KAU047	23.082	120.582	354	A900	1 9411	08140
KAU047	23.08	120.591	354	A900	1 0814	08220
KAU047	23.08	120.591	244	SMTA	1 0822	99999
KAU048	22.725	120.49	065	A900	1 9310	94112
KAU048	22.725	120.49	440	A900	1 9411	08140
KAU048	22.723	120.499	440	A900	1 0814	08211
KAU048	22.723	120.499	211	SMTA	1 0821	17153
KAU048	22.723	120.499	671	SMTA	1 1716	99999
KAU049	22.745	120.632	134	A900	1 9310	94112
KAU049	22.745	120.632	449	A900	1 9411	08140
KAU049	22.743	120.64	449	A900	1 0814	09201
KAU049	22.743	120.64	330	SMTA	1 0920	99999
KAU050	23.162	120.758	161	A900	1 9310	94112
KAU050	23.162	120.758	422	A900	1 9411	08140
KAU050	23.16	120.766	422	A900	1 0814	08221
KAU050	23.16	120.766	243	SMTA	1 0822	99999
KAU051	22.372	120.62	149	A900	1 9310	94111
KAU051	22.372	120.62	335	A900	1 9411	08140
KAU051	22.37	120.628	335	A900	1 0814	08221
KAU051	22.37	120.628	312	SMTA	1 0822	17153
KAU051	22.37	120.628	650	SMTA	1 1716	99999
KAU052	21.942	120.806	185	A900	1 9310	94111
KAU052	21.942	120.806	348	A900	1 9411	08140
KAU052	21.94	120.814	348	A900	1 0814	09201
KAU052	21.94	120.814	307	SMTA	1 0920	99999
KAU053	22.822	120.422	196	A900	1 9310	94112
KAU053	22.822	120.422	450	A900	1 9411	95081
KAU053	22.822	120.422	439	A900	1 9510	08140
KAU053	22.82	120.431	439	A900	1 0814	08221
KAU053	22.82	120.431	190	SMTA	1 0822	99999
KAU054	23.278	120.713	224	A900	1 9310	07221
KAU054	23.278	120.713	536	SMTA	1 0722	08140
KAU054	23.275	120.721	536	SMTA	1 0814	18221
KAU054	23.275	120.721	520	NANO	1 1822	99999
KAU055	22.575	120.327	315	A900	9411	08140
KAU055	22.573	120.335	315	A900	0814	14243
KAU055	22.58	120.342	244	SMTA	1 1424	99999
KAU056	22.555	120.336	385	A900	9411	08140
KAU056	22.553	120.344	385	A900	0814	15231
KAU056	22.548	120.35	342	SMTA	1 1523	99999
KAU057	22.637	120.267	425	A900	9411	08140
KAU057	22.635	120.275	425	A900	0814	14242
KAU057	22.637	120.275	185	SMTA	1 1424	99999
KAU058	22.648	120.321	357	A900	9411	00182
KAU058	22.648	120.321	129	A900	0019	07220
KAU058	22.648	120.321	511	SMTA	1 0722	08140
KAU058	22.647	120.329	511	SMTA	1 0814	99999
KAU059	22.727	120.307	309	A900	9411	08140
KAU059	22.725	120.315	309	A900	0814	15231
KAU059	22.727	120.317	338	SMTA	1 1523	99999
KAU060	22.67	120.311	417	A900	9411	00201
KAU060	22.67	120.311	485	IDSA	0020	02182
KAU060	22.67	120.311	485	IDSA	0315	06210
KAU060	22.67	120.311	347	SMTA	1 0621	08140
KAU060	22.67	120.319	347	SMTA	1 0814	99999
KAU061	22.64	120.292	358	A900	9411	00182
KAU061	22.64	120.292	099	A900	0019	01222
KAU061	22.64	120.292	516	A900	0122	08140
KAU061	22.638	120.3	516	A900	0814	15232
KAU061	22.638	120.3	321	SMTA	1 1523	99999
KAU062	22.623	120.284	319	A900	9411	00182
KAU062	22.623	120.284	156	A900	0019	01240
KAU062	22.623	120.284	554	A900	0124	08140
KAU062	22.622	120.292	554	A900	1 0814	14151
KAU062	22.622	120.293	413	NANO	1 1415	99999
KAU063	22.905	120.173	329	A900	9411	08140
KAU063	22.903	120.181	329	A900	1 0814	14151
KAU063	22.903	120.183	432	NANO	1 1415	99999
KAU064	22.785	120.24	338	A900	9411	08140
KAU064	22.783	120.248	338	A900	0814	14151
KAU064	22.783	120.248	430	NANO	1 1415	99999
KAU065	22.753	120.303	410	A900	9411	96113
KAU065	22.753	120.303	001	A900	0114	07221
KAU065	22.753	120.303	534	SMTA	1 0722	08140
KAU065	22.752	120.311	534	SMTA	1 0814	09190
KAU065	22.752	120.311	331	A900	0920	15231
KAU065	22.752	120.311	349	SMTA	1 1523	18212
KAU065	22.752	120.311	473	NANO	1 1821	99999
KAU066	22.732	120.338	434	A900	9411	08140
KAU066	22.73	120.346	434	A900	0814	14151
KAU066	22.73	120.346	409	NANO	1 1415	99999
KAU067	22.657	120.416	446	A900	9411	08140
KAU067	22.655	120.424	446	A900	0814	14153
KAU067	22.655	120.424	403	NANO	1 1415	99999
KAU068	22.977	120.536	340	A900	9411	05163
KAU068	22.977	120.536	680	A900	0517	06220
KAU068	22.977	120.536	340	A900	0622	08140
KAU068	22.975	120.544	340	A900	0814	14240
KAU068	22.975	120.544	196	SMTA	1 1424	18221
KAU068	22.975	120.544	575	NANO	1 1822	99999
KAU069	22.887	120.656	336	A900	9411	08140
KAU069	22.885	120.665	336	A900	0814	14151
KAU069	22.885	120.665	405	NANO	1 1415	99999
KAU070	22.782	120.487	372	A900	9411	08140
KAU070	22.78	120.495	372	A900	0814	15231
KAU070	22.78	120.496	346	SMTA	1 1523	18211
KAU070	22.78	120.496	533	NANO	1 1821	99999
KAU071	22.648	120.514	406	A900	9411	08140
KAU071	22.647	120.522	406	A900	0814	15231
KAU071	22.647	120.522	350	SMTA	1 1523	17203
KAU071	22.647	120.522	218	SMTA	1 1720	18212
KAU071	22.647	120.521	527	NANO	1 1821	99999
KAU072	22.668	120.593	321	A900	9411	08140
KAU072	22.667	120.602	321	A900	0814	14240
KAU072	22.667	120.601	192	SMTA	1 1424	18212
KAU072	22.667	120.601	577	NANO	1 1821	99999
KAU073	22.535	120.535	441	A900	9411	03242
KAU074	22.573	120.564	332	A900	9411	08140
KAU074	22.572	120.572	332	A900	0814	15231
KAU074	22.572	120.572	320	SMTA	1 1523	18212
KAU074	22.572	120.572	517	NANO	1 1821	99999
KAU075	22.49	120.498	314	A900	9411	08140
KAU075	22.487	120.506	314	A900	0814	15231
KAU075	22.487	120.506	323	SMTA	1 1523	18222
KAU075	22.487	120.506	487	NANO	1 1822	99999
KAU076	22.427	120.557	413	A900	9411	08140
KAU076	22.425	120.565	413	A900	0814	15231
KAU076	22.425	120.565	336	SMTA	1 1523	18212
KAU076	22.425	120.565	472	NANO	1 1821	99999
KAU077	22.747	120.698	303	A900	9411	08140
KAU077	22.745	120.732	303	A900	0814	14242
KAU077	22.745	120.732	201	SMTA	1 1424	18212
KAU077	22.745	120.732	544	NANO	1 1821	99999
KAU078	22.708	120.638	302	A900	9411	08140
KAU078	22.707	120.646	302	A900	0814	14241
KAU078	22.707	120.646	160	SMTA	1 1424	17221
KAU078	22.707	120.647	160	SMTA	1 1722	99999
KAU079	22.592	120.624	343	A900	9411	08140
KAU079	22.59	120.632	343	A900	0814	14241
KAU079	22.59	120.632	308	SMTA	1 1424	18212
KAU079	22.59	120.632	542	NANO	1 1821	99999
KAU080	22.057	120.704	388	A900	9411	08140
KAU080	22.055	120.712	388	A900	0814	15231
KAU080	22.057	120.712	352	SMTA	1 1523	99999
KAU081	22.01	120.737	342	A900	9411	08140
KAU081	22.008	120.745	342	A900	0814	15231
KAU081	22.008	120.745	341	SMTA	1 1523	99999
KAU082	21.942	120.719	431	A900	9411	96063
KAU082	21.942	120.719	014	A900	1 9902	07221
KAU082	21.942	120.719	532	SMTA	1 0722	08140
KAU082	21.94	120.727	532	SMTA	1 0814	09191
KAU082	21.94	120.727	547	A900	0920	14241
KAU082	21.94	120.732	162	SMTA	1 1424	99999
KAU083	22.56	120.458	377	A900	9411	08140
KAU083	22.558	120.466	377	A900	0814	09210
KAU083	22.558	120.466	335	A900	0921	15231
KAU083	22.56	120.458	295	SMTA	1 1523	99999
KAU084	22.348	120.361	420	A900	1 9507	08140
KAU084	22.347	120.369	420	A900	1 0814	08221
KAU084	22.347	120.369	198	SMTA	1 0822	99999
KAU085	22.885	120.321	510	IDSA	9502	06212
KAU085	22.885	120.321	336	SMTA	1 0621	08140
KAU085	22.883	120.329	336	SMTA	1 0814	09192
KAU085	22.883	120.329	560	A900	0920	14242
KAU085	22.883	120.329	225	SMTA	1 1424	18220
KAU085	22.883	120.329	490	NANO	1 1822	99999
KAU086	22.793	120.295	514	IDSA	9502	06210
KAU086	22.793	120.295	398	SMTA	1 0621	08140
KAU086	22.792	120.303	398	SMTA	1 0814	09190
KAU086	22.792	120.303	403	A900	0920	15231
KAU086	22.792	120.303	337	SMTA	1 1523	18212
KAU086	22.792	120.303	576	NANO	1 1821	99999
KAU087	22.612	120.31	425	IDSA	9502	06210
KAU087	22.612	120.31	344	SMTA	1 0621	08140
KAU087	22.61	120.318	344	SMTA	1 0814	09182
KAU087	22.61	120.318	392	A900	0921	15232
KAU087	22.612	120.319	339	SMTA	1 1523	99999
KAU088	22.645	120.311	490	IDSA	9502	06212
KAU088	22.645	120.311	358	SMTA	1 0621	08140
KAU088	22.643	120.319	358	SMTA	1 0814	09230
KAU088	22.643	120.319	306	A900	0923	17130
KAU088	22.643	120.319	296	SMTA	1 1713	18211
KAU088	22.643	120.319	580	NANO	1 1821	99999
KAU089	22.48	120.403	483	IDSA	9909	06212
KAU089	22.48	120.403	331	SMTA	1 0621	08140
KAU089	22.478	120.411	331	SMTA	1 0814	09191
KAU089	22.478	120.411	481	A900	0920	16241
KAU089	22.478	120.411	461	SMTA	1 1624	99999
KAU090	22.592	120.408	422	IDSA	9704	98082
KAU090	22.592	120.408	503	A900	0115	08140
KAU090	22.59	120.416	503	A900	1 0814	15231
KAU090	22.588	120.416	322	SMTA	1 1523	18211
KAU090	22.588	120.416	492	NANO	1 1821	99999
KAU091	21.902	120.847	453	A900	1 0017	08140
KAU091	21.9	120.855	453	A900	1 0814	08221
KAU091	21.9	120.855	170	SMTA	1 0822	99999
KAU092	22.555	120.307	509	A900	1 0024	06212
KAU092	22.555	120.307	435	A900	1 0621	08140
KAU092	22.553	120.315	435	A900	1 0814	09201
KAU092	22.553	120.315	364	SMTA	1 0920	13213
KAU092	22.553	120.315	153	NANO	1 1318	99999
KAU093	22.593	120.352	046	CV57	1 0222	08140
KAU093	22.592	120.359	046	CV57	1 0814	19141
KAU093	22.592	120.359	186	SMTA	1 1914	99999
KAU094	22.667	120.316	048	CV57	1 0222	06170
KAU095	22.678	120.49	512	A900	1 0122	08140
KAU095	22.677	120.498	512	A900	1 0814	14242
KAU095	22.692	120.49	234	SMTA	1 1424	99999
KAU096	22.63	120.313	048	CV57	1 0815	12243
KAU097	22.177	120.83	493	SMTA	1 0813	08140
KAU097	22.177	120.838	493	SMTA	1 0814	18211
KAU097	22.177	120.838	588	NANO	1 1821	99999
KAU098	21.963	120.752	368	A900	1021	14152
KAU098	21.958	120.75	364	SMTA	1 1415	99999
KAU099	22.077	120.82	127	A900	1 0422	07220
KAU099	22.077	120.82	527	SMTA	1 0722	08140
KAU099	22.073	120.829	527	SMTA	1 0814	99999
KAU100	22.593	120.307	048	CV57	1 1313	19152
KAU100	22.593	120.307	201	SMTA	1 1915	99999
KAU101	10.377	114.365	361	NANO	1 1418	99999
KAU102	22.642	120.262	191	NANO	1 1422	19151
KAU102	22.642	120.262	254	SMTA	1 1915	99999
KAU103	22.627	120.305	232	SMTA	1 1713	18211
KAU103	22.627	120.305	584	NANO	1 1821	99999
KAU104	22.69	120.293	376	SMTA	1 1713	18211
KAU104	22.69	120.293	547	NANO	1 1821	99999
KAU105	22.938	120.46	369	SMTA	1 1714	18220
KAU105	22.938	120.46	507	NANO	1 1822	99999
KAU106	22.622	120.313	350	SMTA	1 1721	18211
KAU106	22.622	120.313	480	NANO	1 1821	99999
KAU107	22.623	120.282	361	SMTA	1 1713	18211
KAU107	22.623	120.282	532	NANO	1 1821	99999
KAU108	22.813	120.224	374	SMTA	1 1713	18211
KAU108	22.813	120.224	510	NANO	1 1821	99999
KAU109	22.91	120.199	368	SMTA	1 1713	18221
KAU109	22.91	120.199	524	NANO	1 1822	99999
KAU110	22.608	120.272	367	SMTA	1 1713	18211
KAU110	22.608	120.272	583	NANO	1 1821	99999
KAU111	22.677	120.526	364	SMTA	1 1713	18211
KAU111	22.677	120.526	460	NANO	1 1821	99999
KAU112	22.582	120.544	373	SMTA	1 1713	18212
KAU112	22.582	120.544	548	NANO	1 1821	99999
KAU113	22.367	120.591	366	SMTA	1 1714	18212
KAU113	22.367	120.591	534	NANO	1 1821	99999
KAU114	22.513	120.511	371	SMTA	1 1713	18212
KAU114	22.513	120.511	563	NANO	1 1821	99999
KAU115	22.33	120.621	121	NANO	1 1621	99999
KAU116	22.58	120.35	437	SMTA	1 1624	18211
KAU116	22.58	120.35	482	NANO	1 1821	99999
KAU117	22.203	120.752	208	SMTA	1 1914	99999
KAU118	22.81	120.633	371	SMTA	1 1915	99999
KAU119	22.35	120.379	401	SMTA	1 1915	99999
KAU120	22.483	120.568	318	SMTA	1 1915	99999
KAU121	22.993	120.646	364	SMTA	1 1915	99999
KAU122	22.753	120.335	173	SMTA	1 1915	99999
KAU123	22.885	120.494	531	SMTA	1 1915	99999
KAU124	22.215	120.799	202	SMTA	1 1914	99999
KAU125	22.705	120.645	376	SMTA	1 1915	99999
KAU126	23.178	120.781	362	SMTA	1 1915	99999
ILA001	24.882	121.835	273	IDS	9212	01221
ILA001	24.882	121.835	549	A900	0122	08140
ILA001	24.88	121.843	549	A900	0814	12241
ILA001	24.88	121.843	159	NANO	1 1224	99999
ILA002	24.845	121.797	292	IDS	9211	01221
ILA002	24.845	121.797	488	A900	0122	08140
ILA002	24.843	121.805	488	A900	0814	13240
ILA002	24.842	121.805	355	NANO	1 1324	99999
ILA003	24.797	121.782	275	IDS	9211	02231
ILA003	24.797	121.782	065	CV57	1 0223	08140
ILA003	24.795	121.79	065	CV57	1 0814	99999
ILA004	24.745	121.782	276	IDS	9211	02231
ILA004	24.745	121.782	063	CV57	1 0223	08140
ILA004	24.743	121.79	063	CV57	1 0814	15221
ILA004	24.743	121.79	315	SMTA	1 1522	16171
ILA004	24.743	121.791	423	SMTA	1 1617	18220
ILA004	24.743	121.791	522	NANO	1 1822	99999
ILA005	24.698	121.804	277	IDS	9211	02232
ILA005	24.698	121.804	061	CV57	1 0223	08140
ILA005	24.697	121.813	061	CV57	1 0814	99999
ILA006	24.64	121.825	278	IDS	9211	02232
ILA006	24.64	121.825	062	CV57	1 0223	08140
ILA006	24.638	121.833	062	CV57	1 0814	99999
ILA007	24.593	121.845	279	IDS	9211	02232
ILA007	24.593	121.845	064	CV57	1 0223	08140
ILA007	24.592	121.853	064	CV57	1 0814	99999
ILA008	24.708	121.763	280	IDS	9212	03212
ILA008	24.708	121.763	081	CV57	1 0321	08140
ILA008	24.707	121.771	081	CV57	1 0814	99999
ILA010	24.618	121.782	283	IDS	9211	03212
ILA010	24.618	121.782	091	CV57	1 0321	08140
ILA010	24.617	121.79	091	CV57	1 0814	12211
ILA011	24.832	121.731	282	IDS	9211	95071
ILA012	24.78	121.734	284	IDS	9211	03211
ILA012	24.78	121.734	079	CV57	1 0321	08140
ILA012	24.778	121.744	079	CV57	1 0814	99999
ILA013	24.735	121.73	285	IDS	9211	03211
ILA013	24.735	121.73	087	CV57	1 0321	08140
ILA013	24.733	121.738	087	CV57	1 0814	99999
ILA014	24.693	121.719	286	IDS	9211	02172
